seriesCandidate,code,canonicalCode,displayCode,sourceMeaningEn,normalizedMeaningDraftRu,categoryCandidate,sourceManualId,sourceManualTitle,sourceDocument,sourcePath,sourceSection,sourcePage,sourceContext,confidence,alreadyInAnyGreeRuntime,existingRuntimePath,overlapSeries,actionRecommendation,reason
GMV9 Flex,GC,GC,GC,Photovoltaic DC hardware overcurrent protection,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 69 / manual page 67,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/gc.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gc.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,GL,GL,GL,Grid side hardware overcurrent protection,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 69 / manual page 67,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/gl.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gl.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,GE,GE,GE,High or low photovoltaic voltage protection,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 69 / manual page 67,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/ge.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/ge.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,GF,GF,GF,DC bus neutral-point potential unbalance protection,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 69 / manual page 67,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/gf.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gf.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,GJ,GJ,GJ,Grid side module high-temperature protection,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 69 / manual page 67,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/gj.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gj.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,GP,GP,GP,Grid side temperature sensor protection,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 69 / manual page 67,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/gp.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gp.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,GU,GU,GU,Charging circuit protection,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 69 / manual page 67,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/gu.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gu.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,Gb,GB,Gb,Grid side relay protection,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 69 / manual page 67,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/gb.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gb.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,Gd,GD,Gd,Grid side current side protection,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 69 / manual page 67,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/gd.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gd.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,Gn,GN,Gn,Insulation resistance protection,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 69 / manual page 67,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/gn.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gn.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,Gy,GY,Gy,Power protection (PV),,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 69 / manual page 67,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/gy.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/gy.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,U0,U0,U0,Preheat time of compressor is insufficient,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 69 / manual page 67,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/u0.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/u0.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/u0.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,U2,U2,U2,Wrong setting of ODU’s capacity code/jumper cap,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 69 / manual page 67,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/u2.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/u2.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/u2.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,U3,U3,U3,Power supply phase sequence protection,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 69 / manual page 67,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/u3.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/u3.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,U4,U4,U4,Refrigerant-lacking protection,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 69 / manual page 67,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/u4.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/u4.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/u4.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,U5,U5,U5,Wrong address for driving board of compressor,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 69 / manual page 67,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/u5.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/u5.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/u5.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,U6,U6,U6,Alarm because valve is abnormal,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 69 / manual page 67,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/u6.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/u6.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/u6.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,U8,U8,U8,Malfunction of pipeline for IDU,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 69 / manual page 67,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/u8.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/u8.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/u8.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,U9,U9,U9,Malfunction of pipeline for ODU,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 69 / manual page 67,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/u9.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/u9.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/u9.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,UC,UC,UC,Setting of main IDU is succeeded,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 69 / manual page 67,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/uc.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/uc.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/uc.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,UL,UL,UL,Emergency operation DIP switch code of compressor is wrong,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 69 / manual page 67,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/ul.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/ul.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/ul.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,UE,UE,UE,Charging of refrigerant is invalid,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 69 / manual page 67,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/ue.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/ue.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/ue.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,UF,UF,UF,Identification malfunction of IDU of mode exchanger,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 69 / manual page 67,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/uf.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/uf.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,Ud,UD,Ud,Drive board of grid-connection is abnormal,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/ud.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/ud.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,Un,UN,Un,Communication malfunction between the drive board of grid-connection and the main board,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/un.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/un.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,C0,C0,C0,"Communication malfunction between IDU, ODU and IDU’s wired controller",,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/indoor/c0.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/c0.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/c0.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,C1,C1,C1,Communication malfunction between main control and DC-DC controller,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/c1.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/c1.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
